gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Galr2,35.16937626,42.16695296,32.53813011,76.74581927,53.60591491,33.20277867,21.3939027,35.75696889,24.79827542,19.55726153,38.52461842,0.844235507,0.340008868,2.48298085,0.013028809,0.219317244
Cd37,170.9622457,145.1327683,157.442565,157.0446857,67.00739364,91.7959175,80.48182445,58.40304919,75.47301214,86.46368253,129.0548697,0.831153521,0.334848913,2.482174763,0.013058321,0.219496324
Abca5,1874.72314,1918.106046,1339.31142,2137.513189,1720.749869,2040.994336,2353.329297,2337.313866,2558.535112,2072.040392,2086.648797,-0.337086713,0.135974878,-2.479036702,0.013173775,0.220794507
Opa3,628.1641371,607.0079972,718.9877136,832.834261,640.5906832,503.900994,508.3598785,551.8492199,529.3892709,633.0376757,614.0907857,0.331806234,0.133832605,2.479263064,0.013165417,0.220794507
Pydc4,17.58468813,28.43817758,29.38927881,66.79728715,26.80295746,16.60138934,27.50644633,9.535191704,10.78185888,17.49860242,33.21661686,1.052957094,0.424735449,2.479089269,0.013171834,0.220794507
Nanp,144.5852135,111.7914567,139.5990743,202.5236898,170.1987798,177.7325211,223.1078425,208.5823185,228.5754082,226.4525019,173.2167858,-0.466780803,0.188335268,-2.478456675,0.013195214,0.220940145
Dock10,3320.575275,2900.694113,3646.369806,3696.590295,4669.075189,4127.886631,5102.955173,5601.925126,7309.022133,4418.911775,4501.629666,-0.542813298,0.219212838,-2.476193018,0.013279177,0.221757132
Sigmar1,1281.728379,1161.062147,1110.494892,1077.994517,844.2931599,903.3108903,860.8498945,730.6340643,669.5534363,985.0683832,977.4359722,0.400377987,0.161673977,2.476452884,0.013269514,0.221757132
Syk,1023.81962,1094.379523,1469.46394,1186.717761,1039.954749,742.1797585,757.95541,686.5338027,725.6191024,823.4636432,1102.654615,0.638223808,0.257752971,2.476106507,0.013282395,0.221757132
Xpo1,3829.554304,4097.058825,4636.158732,5191.712552,4386.303988,4912.058139,6134.956289,5750.912496,5545.110021,4941.811189,5008.995766,-0.301183645,0.1217422,-2.473946138,0.013362984,0.222887888
A030009H04Rik,96.71578472,154.9390364,69.27472861,259.3724448,53.60591491,48.82761569,73.35052355,23.83797926,44.2056214,76.17038699,80.23933534,1.252956359,0.50666221,2.472961937,0.013399841,0.223073248
Plag1,279.4011559,329.4906092,347.4232602,252.2663504,243.9069129,385.738164,377.9589477,381.4076682,310.5175357,353.060037,296.9135124,-0.316329661,0.127907194,-2.473118594,0.013393969,0.223073248
Ankrd42,229.5778728,267.7111199,207.8241858,292.7710883,243.9069129,191.4042535,220.0515707,176.4010465,191.917088,156.4580922,229.3862788,0.409410323,0.165595598,2.472350284,0.013422792,0.223240874
Mir3064,256.9318321,233.3891815,286.5454684,233.0798956,372.5611086,340.8167575,389.1652777,455.3054039,479.79272,330.4147868,329.135199,-0.532069195,0.215245232,-2.47192093,0.013438924,0.223294868
Mmp14,2156.07815,1839.655901,1724.520896,1653.588162,1972.697669,1467.758128,1197.039794,1307.513162,1619.435203,1210.491555,1995.363137,0.458254063,0.185415065,2.47150394,0.013454607,0.223341319
Kctd2,1105.881498,1219.899755,1137.784937,1237.881641,915.3209971,974.5992092,817.0433318,846.2482637,736.4009613,938.7485532,995.9472255,0.381678202,0.154602396,2.468772884,0.013557724,0.224837656
Wfdc17,154.3544847,276.5367613,218.3203568,90.24739859,194.3214416,86.91315593,81.50058172,64.362544,81.94212747,65.87709145,248.0162781,1.293696816,0.524181443,2.468032459,0.0135858,0.225087871
L3mbtl3,723.9029947,507.9646891,590.9344274,520.1661084,692.8564502,721.6721599,733.5052355,724.6745695,862.5487102,711.2667218,665.2406363,-0.308314034,0.125044779,-2.465629009,0.013677291,0.225955631
Rbm48,394.6785558,293.2074171,320.1332156,312.6681526,381.9421438,381.8319547,413.6154522,456.4973028,398.9287785,428.2010945,371.1558805,-0.29044349,0.117784769,-2.465883252,0.013667587,0.225955631
Wdr4,800.10331,934.5373527,1221.754305,986.3258996,1089.540221,839.8349899,712.1113328,874.8538388,780.6065827,915.0739735,910.675463,0.28696609,0.116379394,2.465780932,0.013671492,0.225955631
Rhot1,3081.228131,3309.615494,3280.053438,3054.909973,3209.654155,3505.822807,3351.711423,3449.355599,3735.914101,3467.811267,3336.935869,-0.136357823,0.055332033,-2.464355895,0.013725975,0.226543941
Zfp647,116.2543271,118.6558444,113.3586468,120.8036044,152.7768575,165.037341,181.3387943,135.8764818,145.5550948,136.9008307,141.6935967,-0.3100148,0.125895697,-2.462473357,0.013798242,0.22752002
Adrb3,5717.954424,4636.403572,8052.662393,4847.066975,4123.635005,3846.639564,2776.113565,2238.386252,1760.677555,5019.010905,4220.623689,0.807639879,0.328036207,2.462044924,0.013814736,0.227575454
Irs3,751.2569541,553.0735225,808.2051671,387.2821436,402.0443618,532.2210111,268.9519197,219.3094092,142.3205372,347.9133892,422.94589,0.941138376,0.382680541,2.459331678,0.013919595,0.228867729
Narf,1224.089679,1381.703179,1615.360717,1145.502414,1415.196154,1224.596602,1030.982359,1020.265512,1153.6589,1119.910555,1230.197858,0.288167023,0.117213749,2.458474586,0.013952865,0.229095035
Slc10a1,218.8316745,175.5321995,184.7326096,152.0704197,246.5872086,332.0277867,247.558017,283.6719532,288.9538179,231.5991496,230.5300632,-0.505459716,0.205613968,-2.45829464,0.013959859,0.229095035
Gm10416,44.93864745,48.05071383,37.78621561,67.50789658,65.66724577,61.52279577,82.51933899,91.77622015,85.17668513,57.64245502,63.4505825,-0.514463197,0.209381233,-2.457064515,0.014007753,0.229228075
Lama4,13079.10026,10895.74452,14010.28905,13314.68903,15095.42564,16755.6846,16309.28516,18702.08663,20640.79063,14561.9252,14949.52175,-0.389458507,0.15853198,-2.456655788,0.014023698,0.229228075
Mfsd11,1515.213961,1670.007462,1516.69671,1677.748882,1334.787281,1327.134595,1183.79595,1213.353144,1193.551778,1364.890989,1427.193457,0.296819674,0.120835761,2.456389333,0.014034102,0.229228075
Pomt1,1143.004729,1507.223412,1862.020736,1130.579615,1148.506727,1179.675195,836.3997199,929.6811911,865.7832678,1135.350498,1145.45373,0.456917986,0.185942437,2.457308792,0.013998231,0.229228075
Dhcr7,358.5322525,768.8114214,566.7932341,952.927256,249.2675043,340.8167575,303.5896669,228.8446009,186.5261586,355.1186961,442.1936554,1.03413766,0.421295645,2.454660219,0.014101781,0.229925382
Ssb,2364.163627,2379.000648,2064.596836,2259.027403,2051.766393,2394.506274,2841.31403,2486.301237,2851.801673,2358.194008,2450.23665,-0.217462926,0.088593289,-2.454620765,0.014103328,0.229925382
Fgf7,345.8321999,290.2655366,366.316368,311.9575432,314.9347501,439.4485412,481.8721894,364.7210827,393.537849,439.5237195,396.544622,-0.380157085,0.154951307,-2.453397092,0.014151402,0.230492297
2610018G03Rik,165.100683,158.8615437,134.3509888,188.311501,199.682033,221.6773752,258.764347,313.4694273,354.7231571,225.4231723,227.1994056,-0.698985906,0.284963943,-2.452892452,0.01417127,0.230599165
2610305D13Rik,444.5018389,474.6233775,505.9154423,367.3850793,408.7451012,610.3451962,583.7479166,507.7489582,462.5417458,552.7499705,474.9860326,-0.305646915,0.124743036,-2.450212257,0.014277202,0.231577418
Chmp7,2048.616167,2068.141949,2037.306791,2365.618818,1987.439295,1810.52799,1849.044448,1839.1001,1685.204543,1950.579505,1966.697952,0.202866445,0.082807127,2.449866956,0.014290901,0.231577418
Dio2,5369.191443,10962.42714,17475.0751,10330.1294,3119.864248,3934.529273,3120.453523,4110.859523,2103.540667,9821.862604,5750.563351,1.033192099,0.42188145,2.449010495,0.014324927,0.231577418
Fcer1g,329.2244389,355.9675331,472.3276951,246.5814749,312.2544544,226.5601368,178.2825225,171.6334507,188.6825304,250.1270816,363.411862,0.756529134,0.308675688,2.450886682,0.014250481,0.231577418
Gm4951,363.416888,385.3863375,298.0912565,363.8320321,243.9069129,295.8953511,256.7268324,206.1985206,182.213415,248.0684225,298.0777173,0.477879059,0.195072517,2.449750821,0.014295511,0.231577418
Srms,99.64656608,92.17892042,77.67166541,77.45642871,80.40887237,176.7559688,122.2508726,110.8466036,84.09849924,113.2262509,94.81665882,-0.509200426,0.207909629,-2.449143062,0.014319656,0.231577418
Tmem200b,828.4341964,466.778363,530.0566356,639.548494,1222.21486,978.5054185,1124.708028,1177.596175,1759.599369,994.3323491,866.7204629,-0.711732057,0.29058258,-2.449328029,0.014312304,0.231577418
Arid4a,1672.499227,1805.333963,1892.459632,1579.68478,1825.281403,1929.667372,2069.096018,2048.874317,2087.367879,1877.497106,1877.051158,-0.191202872,0.078084785,-2.448657227,0.014338983,0.231588612
Gnai1,3615.607265,3936.236027,2895.893579,3636.188493,3792.61848,4108.355584,4233.955221,4522.064666,4865.852911,4021.590567,3949.802762,-0.283024368,0.115672018,-2.446783349,0.014413745,0.231932611
Hipk2,2134.585754,3203.707798,3218.126029,2737.267554,2240.727243,2394.506274,1903.038583,2003.582157,1561.213165,2441.569702,2295.674209,0.393507305,0.160826494,2.44678159,0.014413815,0.231932611
Mbnl2,12351.28956,11818.51435,11703.23067,12483.27599,12661.7171,12449.0889,13080.84337,14077.51865,14880.04344,14097.69757,12958.95998,-0.168628708,0.068899575,-2.447456425,0.014386852,0.231932611
Zfp385a,420.0786609,387.3475911,366.316368,397.2306757,470.3919034,341.7933099,274.045706,292.0152459,364.4268301,310.8575253,381.0862798,0.365040121,0.149177429,2.447019786,0.014404293,0.231932611
Apol9b,61.54640846,41.18632614,43.03430111,52.58509839,17.42192235,21.48415091,27.50644633,26.22177719,25.87646131,31.90921617,36.28199569,0.717059984,0.293313925,2.444684426,0.014497894,0.232682498
Gm6583,25.40010508,32.36068483,59.82817471,49.0320512,45.56502768,102.537993,67.23797992,67.93824089,76.55119803,34.99720484,51.66506266,-0.720577515,0.294761186,-2.444614657,0.014500698,0.232682498
Mfsd3,241.3009982,249.0792105,292.843171,201.1024709,187.6207022,222.6539276,174.2074934,144.2197745,139.0859795,185.2793197,207.7169096,0.435595961,0.178152796,2.445069462,0.014482425,0.232682498
Actg2,4171.478796,2379.981275,1794.845241,3209.112221,4517.638479,4707.958705,5107.030202,5531.603087,6907.936983,4055.558443,4225.05413,-0.711056744,0.291162867,-2.442127158,0.014601003,0.23407528
Brca2,342.9014186,433.4370513,495.4192713,316.9318092,359.1596299,567.3768944,602.0855475,511.3246551,479.79272,399.3798669,436.1070677,-0.395448571,0.162081943,-2.439806453,0.014695133,0.234932335
Pddc1,880.2113337,771.7533018,748.3769924,646.6545883,612.4475779,600.579673,582.7291593,601.9089763,569.2821487,579.5125389,671.5744224,0.319260713,0.130834321,2.440190841,0.014679505,0.234932335
Plcl2,689.7105456,707.0319321,623.4725575,567.7769407,483.7933821,505.8540986,518.5474512,389.7509609,336.393997,506.4301406,573.1271269,0.444653849,0.182247683,2.439832653,0.014694067,0.234932335
Mcm4,716.0875778,671.7293669,699.0449887,726.9534548,738.4214779,818.350839,998.3821261,886.7728285,941.25628,667.005551,806.9523873,-0.279494877,0.114572184,-2.439465383,0.014709012,0.234937489
Rfc2,596.9024693,678.5937546,692.7472861,767.4581927,696.8768939,556.6348189,621.4419356,611.444168,621.0350713,529.0753907,637.0718747,0.225321853,0.092378896,2.439105276,0.014723678,0.234955196
Echdc1,1059.965923,1886.725988,1407.536531,596.2013182,452.969981,520.5023833,431.9530831,564.9601085,309.4393498,898.6047006,792.8010299,0.987429492,0.404898942,2.438706035,0.014739953,0.234998521
Phf23,1055.081288,960.0336499,1094.750636,1036.77917,1014.49194,881.8267394,953.5568062,896.3080202,864.705082,923.3086099,974.790357,0.191461486,0.078584614,2.436373705,0.014835349,0.235436445
Rtp4,262.7933949,327.5293555,414.5987546,415.7065211,242.566765,237.3022123,281.1770069,154.9468652,169.2751844,223.3645132,300.2452825,0.642183207,0.263457836,2.437517963,0.014788479,0.235436445
Slc10a5,20.51546949,11.76752176,92.36630482,9.948532128,12.06133086,142.5766378,67.23797992,81.04912948,39.89287785,83.37569387,42.2006872,-1.500776356,0.615784648,-2.437177284,0.01480242,0.235436445
Tmem56,2576.156811,2074.025709,2006.867896,1146.923632,635.2300917,1254.869723,913.8252726,694.8770954,435.5870986,954.1884965,1220.772429,0.988481338,0.4056752,2.436632404,0.014824741,0.235436445
Zfp784,331.1782931,291.2461634,241.411933,280.6907279,265.3492788,351.558833,353.5087732,338.4993055,342.8631123,356.1480257,314.1249724,-0.304350216,0.124895274,-2.436843337,0.014816097,0.235436445
Cntnap4,39.07708474,24.51567032,19.9427249,22.73950201,34.84384469,73.24142354,119.1946008,61.97874607,30.18920486,52.49580725,40.43963636,-1.260527435,0.517469227,-2.435946658,0.014852875,0.235498918
Aen,855.7881557,703.1094249,925.7622824,1027.541247,923.3618844,740.2266539,754.8991382,742.5530539,806.483044,711.2667218,834.5469601,0.240967682,0.09894514,2.435366526,0.014876712,0.235591563
Ptprd,4451.856879,5730.783095,6218.981319,5456.769872,7342.670195,6536.064637,7791.455613,8657.954067,9723.080336,7333.973072,6994.340574,-0.455619045,0.187101558,-2.435142974,0.014885907,0.235591563
Stx6,1782.891991,1644.511165,1820.036052,1394.926326,1275.820775,1466.781575,1255.108959,1193.090862,1173.066246,1273.280658,1450.329327,0.315841535,0.129722644,2.434744818,0.014902295,0.235594249
Tmem184b,2978.650784,2991.892406,3262.209947,3753.43905,3867.666761,2779.267885,2547.911936,2882.011692,3036.17146,2789.483091,3129.589729,0.264015436,0.108448456,2.434478507,0.014913266,0.235594249
Ppp2r5d,2519.495038,2546.687833,2541.123,2416.782698,2114.753343,2255.835845,1962.126505,1912.997836,2018.363982,2021.603244,2218.265157,0.255390008,0.104934409,2.433806137,0.014940995,0.235817342
Eftud1,837.2265405,773.7145554,949.9034757,825.0175572,888.5180397,942.3729829,987.1757961,1098.930844,1090.045932,957.2764852,947.6036847,-0.248278378,0.102070579,-2.432418621,0.014998361,0.236330695
Wdtc1,2608.395406,2228.964746,2397.325457,2113.352468,2165.678962,2090.798504,1612.692761,1811.686424,1924.56181,2284.08228,2070.341864,0.243551505,0.100129716,2.432359882,0.015000794,0.236330695
Diras2,62.52333558,67.66325009,99.71362452,193.9963765,89.78990748,73.24142354,65.20046538,42.90836267,69.00389681,46.31982993,89.72309725,0.796678418,0.327653155,2.431468784,0.015037744,0.236697643
Adamts12,2010.51601,2328.008054,2050.951814,1843.320881,1541.170054,1665.021695,1421.166394,1536.357763,1247.461072,1753.97756,1735.129074,0.358635664,0.147564406,2.430367003,0.015083541,0.236882608
Mcm6,1147.889364,944.3436209,1013.930119,1339.49879,1597.456264,1577.131987,1624.917848,1769.96996,2039.9277,1369.008307,1431.460544,-0.472126175,0.194284998,-2.43007015,0.015095901,0.236882608
Socs3,649.6565337,533.4609862,579.3886393,562.0920652,924.7020322,452.1437213,511.4161503,275.3286604,290.0320038,444.6703673,668.0550314,0.71803232,0.29550216,2.429871642,0.015104171,0.236882608
Ttc9,289.170427,384.4057107,255.0569553,868.3647329,206.3827724,173.8263119,282.1957642,156.1387641,116.4440759,247.039093,366.6955773,1.039362038,0.427652226,2.430390807,0.01508255,0.236882608
Cdh26,20.51546949,19.61253626,19.9427249,41.92595683,22.78251384,45.89795875,55.01289266,44.10026163,49.59655084,26.7625684,30.72273648,-0.807475555,0.332428464,-2.429020508,0.015139676,0.237103637
Ppp1r36,21.4923966,15.69002901,7.347319701,22.73950201,36.18399257,20.50759859,59.08792175,51.25165541,76.55119803,22.64525019,38.36741047,-1.160047523,0.477606335,-2.428878006,0.015145628,0.237103637
Ppp1r1b,101.6004203,64.72136965,94.46553902,95.93227409,111.2322734,152.342161,155.8698625,140.6440776,211.324434,90.58100075,117.7924779,-0.683692997,0.28153447,-2.428452175,0.015163425,0.237168008
Syndig1,11.72312542,29.41880439,119.6563494,34.81986245,14.7416266,36.13243561,11.20632999,4.767595852,3.234557663,2.058659108,29.85985011,1.866128336,0.768549573,2.428117068,0.015177443,0.237173213
3110009E18Rik,31.26166779,31.38005801,31.48851301,24.87133032,41.54458406,55.66348189,31.58147542,56.01925126,53.90929439,44.26117082,41.30540431,-0.605016427,0.249207359,-2.42776309,0.015192264,0.237190926
Clec7a,223.7163101,185.3384676,226.7172936,219.5783163,253.287948,142.5766378,100.8569699,83.43292741,47.44017906,79.25837566,316.793824,1.288563795,0.531119483,2.4261279,0.015260891,0.237708266
Ncr1,18.56161525,15.69002901,25.1908104,4.263656626,6.700739364,3.906209255,2.037514543,5.959494815,8.625487102,2.058659108,10.02716708,1.648073287,0.679430853,2.425667423,0.015280266,0.237708266
Nup210,327.2705847,230.447301,264.5035092,485.346246,125.9739,205.0759859,170.1324643,137.0683807,159.5715114,161.60474,233.434383,0.78500469,0.3235935,2.425897584,0.015270579,0.237708266
Themis,30.28474067,12.74814857,20.992342,37.6623002,4.020443618,1.953104628,13.24384453,1.191898963,9.70367299,10.29329554,15.38436767,1.547733307,0.637982949,2.42597911,0.015267149,0.237708266
Art3,4303.363957,3647.931744,4165.930271,3763.387582,3291.403176,4819.285669,4835.022011,4489.883394,4200.612219,5075.624031,3921.668998,-0.288637496,0.1190539,-2.42442705,0.015332563,0.237881222
Gm5141,221.7624559,255.9435982,234.0646133,318.3530281,415.4458406,355.4650422,469.6471022,427.8917277,492.7309507,311.8868549,337.6242089,-0.511167027,0.210839672,-2.42443475,0.015332238,0.237881222
Lgals3bp,2296.755655,3060.536283,2820.321148,3332.758263,1764.974748,1960.917046,1924.432486,1523.246875,1295.979437,2107.037597,2563.319249,0.591456581,0.243916757,2.424829634,0.015315572,0.237881222
Tmem245,5722.83906,5676.84862,5926.138148,4989.899472,5181.011676,6809.499285,6246.000832,6224.096385,5845.923883,7410.143459,5812.986537,-0.242855066,0.100236518,-2.422820255,0.015400545,0.238722216
2210408I21Rik,730.7414846,715.8575735,651.8122192,658.7349488,774.6054705,779.2887465,946.4255053,858.1672533,967.1327413,810.082359,775.5972428,-0.30518292,0.125982139,-2.42243005,0.015417094,0.238765176
Gabrb2,7.815416947,51.97322109,141.6983085,28.42437751,18.76207022,13.67173239,11.20632999,15.49468652,11.86004476,12.35195465,25.36661932,1.945521502,0.803328526,2.42182549,0.015442764,0.238936516
Ganab,5605.607805,5871.012729,6584.24807,5824.865561,5781.397923,5122.016886,4965.422941,5240.77974,4970.436942,5994.815322,5559.515374,0.174121279,0.071905765,2.421520437,0.015455732,0.238936516
Vav2,1279.774525,1317.962437,1506.200539,1512.887493,1294.582845,1151.355178,1115.539212,1000.00323,877.6433126,1122.998543,1254.130613,0.391939356,0.161962988,2.419931624,0.015523426,0.239769134
Eif4g3,3591.184087,4485.387042,4055.720475,5119.230389,5222.55626,3538.049033,3255.94824,3892.742013,3775.806979,3613.976064,4196.905753,0.314165287,0.129842086,2.419595192,0.015537793,0.239777345
Tmem209,992.5579523,998.2780956,972.9950519,1196.666293,923.3618844,1154.284835,1232.696299,1238.383023,1249.617444,1136.379828,1128.35797,-0.239576938,0.099041261,-2.418960904,0.015564913,0.239982155
