gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ttll2,16.05572881,14.10746877,3.752276835,8.503471762,9.110330966,21.4923966,10.78689494,2.0992342,4.974266064,5.360591491,11.01931821,0.206171719,0.635376053,0.324487707,0.745568827,0.999951986
Ttll4,959.118537,1460.593266,1333.934415,1591.364001,1067.730789,1272.936035,1242.454172,1264.788606,1206.614825,1760.954305,1312.571915,-0.073233666,0.161627209,-0.453102335,0.650475054,0.999951986
Ttll5,1048.692603,1077.810614,872.4043642,1009.483576,856.3711108,844.0650303,978.6655593,988.7393084,1149.76607,1053.356228,977.9007248,-0.044387889,0.106870665,-0.415342126,0.677891467,0.999951986
Ttll7,8241.659112,4451.376645,4133.132934,3650.418949,2693.013833,3133.005269,3985.267368,1912.402357,7501.903834,3960.136964,4162.096469,0.177032954,0.332051964,0.533148342,0.593930897,0.999951986
Ttll9,77.74352899,39.50091255,39.39890677,51.02083057,14.57652955,43.96172033,52.9538479,24.1411933,85.98374196,37.52414044,40.15969301,-0.146556112,0.424831772,-0.344974462,0.73011357,0.999951986
Ttpa,54.08245495,36.67941879,57.22222174,34.01388705,82.90401179,74.246461,73.54701097,80.82051671,24.87133032,32.16354895,59.76057606,-0.103717614,0.360708312,-0.287538742,0.773699842,0.999951986
Ttyh1,1966.404261,180.5756002,282.3588318,238.0972093,215.0038108,435.7094948,604.0661168,164.7898847,1637.244145,416.7859884,564.837048,-0.177110104,0.647400737,-0.273571057,0.784414279,0.999951986
Ttyh2,1685.006487,837.0431468,1060.956275,858.850648,1679.033997,1495.675418,1445.443922,1411.735,1171.794963,765.2244354,1140.888154,-0.039251663,0.296617202,-0.13233104,0.894722457,0.999951986
Ttyh3,1605.572881,978.1178345,1478.397073,1253.654694,972.072314,1110.766134,1122.817701,1109.445275,1607.398548,1409.835562,1175.971424,-0.016663134,0.167339723,-0.099576682,0.920680407,0.999951986
Tub,7592.669652,2804.564791,2680.063729,2383.401657,1017.623969,2236.186174,3178.211501,828.1478921,7234.004076,3190.892085,2989.744644,-0.01652369,0.494655462,-0.033404444,0.973352066,0.999951986
Tuba1a,22648.71809,2772.587862,5119.981742,2672.519697,4128.801994,6438.926637,8900.168954,2336.447665,17117.16014,3355.730274,7067.17932,-0.030823281,0.59043759,-0.052204131,0.958366042,0.999951986
Tuba1b,7299.441342,3121.512589,3256.976293,3140.210644,3686.039909,3485.675958,3829.347705,2818.221914,6866.618997,3110.483213,3984.779781,0.027863146,0.286490223,0.097256883,0.922522396,0.999951986
Tuba4a,4404.339925,412.8785859,658.5245846,491.9865805,875.5028058,1229.951242,1660.201194,1425.380022,2963.951965,483.7933821,1287.275484,-0.182021771,0.58963262,-0.308703699,0.75754693,0.999951986
Tubal3,16.05572881,20.69095419,23.45173022,24.29563361,10.02136406,19.53854237,16.67065582,14.6946394,18.47584538,17.42192235,19.47501597,0.107510123,0.335310893,0.320628184,0.748492176,0.999951986
Tubb1,70.98322212,41.38190838,7.50455367,40.08779545,168.5411229,125.0466712,30.3994312,56.67932341,33.39864357,79.0687245,74.20700912,0.020767486,0.610856251,0.033997338,0.972879273,0.999951986
Tubb2a,9335.138748,1248.040737,2136.921658,1222.07037,1753.738711,2422.779254,3482.205813,1018.128587,6930.573846,1329.42669,2727.813961,0.047856217,0.57547646,0.083159296,0.933724878,0.999951986
Tubb2b,4551.3766,128.8482147,662.2768614,128.7668581,253.2672008,613.5102304,1330.710585,117.5571152,3123.128479,251.9478001,942.997669,0.074302039,1.009392448,0.073610655,0.941320193,0.999951986
Tubb3,26366.88687,226.6599982,2718.524567,318.2728002,812.6415221,3737.723155,7733.223047,174.2364386,18035.97814,934.0830674,5112.945747,-0.008159381,1.224060808,-0.00666583,0.994681477,0.999951986
Tubb4a,4068.859697,371.4966775,930.5646551,427.6031515,227.7582741,635.002627,1571.944781,147.9960111,3592.130708,497.1948608,1056.758025,-0.096846979,0.837864088,-0.115587934,0.907979126,0.999951986
Tubb4b,10345.80462,3050.034747,3784.171188,3268.977502,3817.228675,4486.049328,5393.447471,3378.717446,7859.340381,2991.210052,4587.659609,0.009331974,0.34136481,0.027337247,0.978190749,0.999951986
Tubb5,20024.87398,7810.835207,9814.080062,7662.842839,9262.473493,9319.88471,9665.057868,5878.905378,15985.1593,7303.805907,10029.00228,0.18057762,0.292645226,0.617053018,0.537199756,0.999951986
Tubd1,184.2183622,288.7328608,198.8706723,347.4275606,317.9505507,259.8626135,276.5367613,315.9347472,284.9543845,286.7916448,279.8883773,-0.093571566,0.176995999,-0.528664867,0.597037953,0.999951986
Tube1,35.49161106,32.91742712,31.8943531,27.93997865,54.66198579,32.23859491,27.45755076,50.38162081,54.7169267,28.14310533,37.42525328,-0.085702572,0.284907273,-0.300808651,0.763560412,0.999951986
Tubg2,275.4825049,69.59684592,96.6211285,83.81993594,62.86128366,78.15416947,145.1327683,50.38162081,272.1634146,88.44975961,120.5505368,-0.110546098,0.467933371,-0.236243245,0.813243925,0.999951986
Tubgcp2,1542.195004,1090.037087,1301.101993,1224.499934,1159.745132,1127.373895,1211.074114,1172.422301,1274.833331,1235.616339,1236.679906,0.069691169,0.093267987,0.747214249,0.454934244,0.999951986
Tubgcp3,1789.791244,1987.2721,1933.360639,2193.895715,2036.158971,1976.323561,1785.721426,1883.013078,1803.526753,2116.093491,1997.598366,0.055885857,0.084377594,0.662330536,0.507759411,0.999951986
Tulp1,34.6465727,94.04979178,82.55009037,81.39037258,52.8399196,70.33875252,31.38005801,44.08391821,68.21850602,85.76946386,70.06085514,0.204647433,0.329548294,0.620993755,0.534603732,0.999951986
Tulp2,16.90076717,15.9884646,7.50455367,19.43650689,10.93239716,16.60776101,6.864387691,11.5457881,14.92279819,17.42192235,16.02157313,0.066981044,0.375706157,0.178280401,0.85850277,0.999951986
Tulp3,459.7008671,718.5404092,817.0582808,750.7350784,477.3813426,444.5018389,505.0228087,479.6750148,600.4649749,950.1648418,597.159342,0.114329994,0.226894003,0.503891653,0.614337516,0.999951986
Tusc1,137.7412525,211.6120315,150.0910734,178.572907,225.936208,189.523861,169.6484386,152.1944795,206.0767369,276.0704618,196.8386739,-0.13347465,0.203030182,-0.657412844,0.510915495,0.999951986
Tusc2,1650.359914,800.3637281,629.4444391,830.9106693,1157.923066,1052.150507,1233.628531,1059.063654,1391.373279,896.5589269,1044.255433,-0.152207007,0.230896384,-0.659200478,0.50976704,0.999951986
Tvp23a,881.3750081,187.1590856,266.4116553,227.1641742,188.583851,208.0854762,300.0718048,185.7822267,629.5999618,235.8660256,294.904213,0.166197028,0.443430854,0.37479807,0.70781065,0.999951986
Twf2,665.0451882,571.822734,619.1256778,606.1760585,847.2607798,564.6638744,607.988624,738.9304385,582.6997389,636.5702396,622.5402153,0.081519665,0.131681314,0.61906783,0.535871675,0.999951986
Twist1,155.487058,295.3163462,209.1894336,251.4598078,302.4629881,263.770322,246.1373301,276.0492974,203.9449086,259.9886873,243.4076129,-0.041288404,0.195608111,-0.211077159,0.832827063,0.999951986
Twist2,95.48933453,194.683069,170.728596,210.1572307,227.7582741,192.4546423,149.0552756,182.6333754,107.3020251,268.0295746,168.2897231,0.002989903,0.258576203,0.011562948,0.990774308,0.999951986
Txk,16.90076717,16.92896252,18.76138418,1.21478168,9.110330966,26.3770322,11.76752176,14.6946394,14.92279819,9.38103511,11.86173074,-0.284108439,0.530511363,-0.535536954,0.592278611,0.999951986
Txn1,4125.477267,2542.165872,2484.007265,2418.630326,4327.407209,3347.929235,3302.751106,2783.58455,3275.909508,2292.99301,2969.436306,0.083511342,0.185846604,0.4493563,0.65317465,0.999951986
Txndc11,1173.75828,1397.579906,1423.05099,1378.777207,1391.147538,1501.536981,1233.628531,1444.27313,1237.171031,1267.779888,1306.393827,0.016927191,0.08658156,0.195505733,0.84499705,0.999951986
Txndc12,959.118537,968.7128553,882.7231255,1064.148752,1305.510427,1061.919778,1056.135078,1189.216175,1000.538088,980.9882429,1029.533045,-0.030099131,0.112024973,-0.268682329,0.788174151,0.999951986
Txndc15,1626.69884,1560.286046,1427.741336,1595.008346,1911.347437,1754.561105,1814.159604,1666.791955,1588.922703,1450.039998,1578.505333,-0.027380976,0.091635783,-0.298802222,0.765090955,0.999951986
Txndc5,4257.303251,6409.49331,7056.156588,5770.212982,6746.20008,5612.446295,5038.460565,5701.520088,6047.286315,6982.170417,5646.358453,0.041590924,0.144792542,0.287244935,0.773924783,0.999951986
Txndc9,1808.382087,1820.803969,1666.948984,1607.156163,2103.57542,1880.584703,1730.806325,1714.024725,1721.806668,1605.497152,1793.491752,0.058061817,0.077054878,0.753512532,0.451141983,0.999951986
Txnip,32703.82952,35036.36893,28764.01615,35596.74758,44121.33287,49356.31188,35924.28267,33543.66329,23320.78053,27754.46245,38680.9481,0.052717623,0.179600228,0.293527597,0.769118908,0.999951986
Txnl1,3184.104535,1891.341313,1883.642971,1816.098612,2498.052751,2249.863154,2207.390956,1944.940487,2607.936636,1692.606763,2119.868721,0.074725035,0.168497243,0.443479272,0.657419109,0.999951986
Txnl4a,3065.799165,2762.242385,2501.83058,2508.52417,3008.231285,2736.372859,2682.014333,2674.424371,3091.151054,2768.745505,2762.660991,-0.010965988,0.081524119,-0.134512197,0.892997567,0.999951986
Txnl4b,572.0909688,275.5658899,269.2258629,360.7901591,528.399196,456.2249643,442.2626926,362.1178996,420.6807871,310.9143065,388.644834,0.009729263,0.224751119,0.043289051,0.965471119,0.999951986
Txnrd1,4316.455936,2681.359564,3388.305982,2495.161571,3305.228074,3097.835892,3062.497537,2861.256215,3916.879221,2775.446245,3083.18883,0.042679392,0.155546742,0.274383063,0.783790257,0.999951986
Txnrd3,684.4810705,846.448126,823.6247653,787.1785289,925.6096261,891.9344591,731.5476025,786.163208,680.7638413,805.4288716,811.0374487,0.063420081,0.104035182,0.60960225,0.54212532,0.999951986
Tyk2,1514.308739,2181.014671,2056.247706,2265.567834,1983.319051,1875.700067,1701.38752,1984.825936,1671.353398,2499.375783,1922.601477,0.039676526,0.141388592,0.280620416,0.779001555,0.999951986
Tyms,1296.288842,1707.944219,1719.48086,1862.260316,1146.990669,1444.875208,1454.269564,1593.318758,1309.653194,1829.301846,1587.643332,0.01933582,0.144274091,0.134021428,0.89338563,0.999951986
Tyms-ps,10.98549866,19.75045627,15.94717655,29.15476033,14.57652955,18.56161525,18.63190945,16.7938736,16.34401707,16.08177447,18.37450636,0.036007335,0.310634665,0.11591538,0.907719607,0.999951986
Tyr,561.1054701,761.8033134,840.5100111,811.4741625,464.6268793,562.7100202,602.1048632,822.8998066,595.4907088,779.966062,690.9252629,0.032730355,0.176016743,0.185950234,0.852483788,0.999951986
Tyro3,1602.192728,341.4007442,514.9999956,326.776272,258.7333994,411.2863168,516.7903304,185.7822267,984.1940712,282.7712012,465.0961623,0.353983644,0.485941334,0.728449339,0.46633857,0.999951986
Tyw1,840.8131668,950.8433949,883.6611947,945.1001473,1034.933598,894.8652405,921.7892042,970.8958177,893.2360632,970.2670599,909.2334382,0.002346075,0.069248268,0.033879193,0.972973485,0.999951986
Tyw3,235.7657021,287.7923628,264.5355169,319.4875819,224.1141418,204.1777677,254.9629714,290.7439368,270.0315863,385.9625874,278.5129553,-0.076249721,0.177122719,-0.430490912,0.666838576,0.999951986
Tyw5,344.7756503,522.9168423,357.4043685,449.4692217,514.7336996,427.8940779,360.8706672,392.5567955,485.346246,513.2766353,457.2022764,0.006205182,0.157165021,0.039481952,0.968506142,0.999951986
U2af1,918.5566958,781.5537697,792.6684814,804.1854724,1001.225373,1051.173579,874.7191172,866.9837248,834.2554799,830.8916811,911.1823214,-0.052099326,0.099742525,-0.52233815,0.601434912,0.999951986
U2af2,3032.842669,2845.946699,2837.659357,2939.771666,2881.597684,3000.143181,2689.859348,2974.614862,2880.100051,3397.274858,2907.417968,-0.03863955,0.071655134,-0.539243283,0.589718999,0.999951986
Uba1,11971.65843,8888.645821,9158.369685,8887.342773,10663.6424,9840.586864,10222.0539,10311.43839,11290.16275,8319.637994,9841.861082,-0.012096597,0.10568919,-0.114454444,0.908877557,0.999951986
Uba1y,356.6061873,518.2143527,500.9289575,518.7117775,258.7333994,333.1321474,407.9407542,422.9956914,405.0473795,456.9904246,430.5988901,0.087276253,0.189887563,0.459620693,0.645788503,0.999951986
Uba2,3762.110773,5569.628669,4377.030928,4696.345976,4863.09467,4262.333018,3826.405824,3887.781739,5154.050252,5734.492748,4742.017493,0.02526934,0.162898787,0.155122946,0.876724393,0.999951986
Uba3,2332.30587,2047.463967,1747.622936,1861.045534,2330.422661,1851.276889,2284.860474,2260.875234,2273.239591,1791.777706,2045.387569,-0.020120116,0.110025958,-0.182866996,0.854902379,0.999951986
Uba52,7072.126023,7340.586248,5494.271356,6893.886036,11822.47649,8652.643488,9063.933632,10025.94254,6301.684494,6614.9699,8068.572578,-0.074070504,0.194307453,-0.381202587,0.70305293,0.999951986
Uba6,1856.549274,1548.059573,1236.375217,1506.329284,1604.329283,1295.405359,1822.004618,1389.693041,2228.471197,1133.7651,1478.835113,-0.022685442,0.176333779,-0.128650575,0.897634146,0.999951986
Ubac1,1611.48815,1511.380154,1075.027313,1563.424023,1791.091068,1631.468288,1751.399488,1824.23452,1429.035579,1443.339259,1524.79052,-0.097296938,0.145468229,-0.668853528,0.503588917,0.999951986
Ubac2,1164.462858,1135.180987,1142.568296,1026.49052,1423.033697,1197.712647,1214.996621,1222.803922,1016.882105,1152.527171,1123.825864,0.023073212,0.096448168,0.23922914,0.810927908,0.999951986
Ubap2l,3987.736014,4326.290422,4523.369725,4244.447191,4025.855254,4245.725257,4124.516375,5021.368207,3943.882379,4297.854228,4304.546278,-0.035260929,0.077822082,-0.453096707,0.650479107,0.999951986
Ubash3a,24.5061124,9.404979178,15.94717655,6.073908402,18.22066193,26.3770322,14.70940219,17.8434907,27.71376807,6.700739364,13.15059405,-0.337145281,0.471886885,-0.714462071,0.474941502,0.999951986
Ubash3b,1813.452318,211.6120315,406.1839674,149.4181467,390.8331984,346.809127,621.7173994,259.2554237,1311.785022,194.3214416,468.405359,0.119914975,0.625814115,0.191614367,0.848044288,0.999951986
Ubb,10490.30618,10822.30954,10791.54818,10750.81787,11816.09926,12021.08819,11282.11148,9528.424036,9166.861747,11085.7032,10480.75879,0.042568944,0.121932936,0.349117682,0.727000962,0.999951986
Ubd,43.94199465,17.86946044,21.5755918,12.1478168,44.64062173,32.23859491,32.36068483,27.2900446,28.42437751,18.76207022,24.58273384,0.016500736,0.412383343,0.040013099,0.968082683,0.999951986
Ube2a,740.2536022,732.647878,494.362473,659.6264524,880.9690044,674.0797117,809.0171207,780.9151225,793.7507419,562.8621066,699.3251303,-0.04666542,0.151237963,-0.308556261,0.757659097,0.999951986
Ube2c,108.1649099,121.3242314,139.7723121,125.1225131,118.4343026,112.3466186,124.5396052,137.4998401,102.327759,113.9125692,122.176488,0.055756303,0.135414676,0.411744909,0.680526405,0.999951986
Ube2d2a,3713.943586,3586.118561,3540.273194,3254.400122,3266.964684,3162.313082,3454.748262,3146.752066,3830.184869,3318.206133,3416.071619,0.037464319,0.069834632,0.536471914,0.591632442,0.999951986
Ube2d2b,70.98322212,133.5507043,83.48815958,133.6259848,51.9288865,53.73099151,79.43077185,103.9120929,100.1959307,99.17094259,92.92029812,0.113939026,0.28926022,0.393898012,0.693656338,0.999951986
Ube2d3,8191.801849,7661.296038,7011.129266,6793.059156,9502.075197,8796.251774,8143.125055,7720.983389,7961.66814,6474.254374,7847.595526,0.002267812,0.106151218,0.021363973,0.982955312,0.999951986
Ube2e1,483.3619411,358.3297067,451.2112894,291.5476033,421.8083237,395.655483,392.2507252,342.1751747,463.3173534,410.0852491,386.6939568,0.00354296,0.138280627,0.025621521,0.97955922,0.999951986
Ube2e2,650.6795361,415.7000797,450.2732202,447.0396584,513.8226665,500.1866846,575.6279392,523.758933,564.934503,373.9012565,487.3791788,-0.036291083,0.153121582,-0.237008283,0.812650364,0.999951986
Ube2e3,998.8353399,1139.883476,1257.01274,1044.712245,1392.058572,1280.751452,1073.78636,1220.704688,1021.856371,1018.512383,1195.294929,0.054986489,0.107792293,0.510115218,0.609970744,0.999951986
Ube2g1,1561.630887,2026.773013,1953.998162,1771.15169,2186.479432,2208.832215,1944.58297,1862.020736,1644.350239,1667.143954,1889.247752,0.026525808,0.108419982,0.244657924,0.80672131,0.999951986
Ube2h,4837.844603,6634.272312,6414.51725,6337.516026,6390.897172,6330.487727,5939.656606,6851.90043,5605.287245,6099.012969,6163.100952,-0.009923331,0.09673733,-0.102580162,0.918296188,0.999951986
Ube2j2,224.7802034,261.4584211,269.2258629,250.2450261,174.0073214,212.9701118,236.3310619,226.7172936,205.3661275,304.2135671,240.0887206,-0.002143459,0.144933701,-0.014789236,0.988200327,0.999951986
Ube2k,2237.661574,2976.67591,2787.941688,2919.120378,2543.604406,2646.495564,2758.503225,2689.119011,2472.210234,2443.089572,2725.996877,0.049077798,0.084666203,0.579662205,0.562142435,0.999951986
Ube2l3,3795.912307,2740.610932,2858.296879,2904.542998,3512.032587,2836.996352,3482.205813,3074.328486,3601.36863,2691.016929,3054.401884,0.011219753,0.115400562,0.097224426,0.922548171,0.999951986
Ube2m,2031.472214,1311.994595,1298.287785,1313.178996,1952.343926,1681.291571,1805.333963,1665.742338,1974.783627,1380.352309,1655.62129,-0.105680567,0.172310508,-0.613314695,0.539668279,0.999951986
Ube2n,4885.166751,2951.282466,2737.285951,2987.148152,3013.697483,2904.404323,3217.436573,2711.16097,4265.077845,2760.704618,3160.105372,0.063485911,0.175649151,0.361435911,0.717773607,0.999951986
Ube2o,3569.442027,1865.947869,1958.688508,1991.027174,1591.57482,1928.454132,2175.030271,1885.112312,3410.214692,2429.688093,2158.067289,-0.107911541,0.217953662,-0.495112311,0.620520844,0.999951986
Ube2q1,2063.583672,1659.978825,1590.965378,1630.237015,2063.489964,1892.307828,1866.132825,1922.898528,1944.938031,1704.668094,1768.327524,-0.050700708,0.094415686,-0.536994537,0.591271388,0.999951986
Ube2q2,3364.097706,2457.521059,2090.956266,2028.685406,3039.20641,2711.949681,3129.18016,3106.866617,2877.968223,1766.314896,2630.405673,-0.066524767,0.196203153,-0.339060642,0.734564047,0.999951986
Ube2r2,2693.982287,2570.380809,2802.012727,2649.438845,3149.441415,2794.011559,2684.956214,2907.439368,2739.399382,2476.593269,2692.12752,0.027326018,0.069517309,0.393082213,0.694258761,0.999951986
Ube2s,1512.618662,1223.587791,1287.030954,1059.289625,1622.549945,1437.059791,1293.446766,1496.753985,1638.665363,1259.739,1366.961818,-0.08775508,0.121948222,-0.719609344,0.471765557,0.999951986
Ube2u,5.070230152,9.404979178,12.19489971,3.644345041,1.822066193,8.792344066,1.961253626,4.198468401,7.106094377,9.38103511,7.825865286,0.04949505,0.586592071,0.084377291,0.932756462,0.999951986
Ube2v1,3264.383179,2496.081474,2794.508173,2480.584191,2972.700994,2862.396457,2726.14254,2595.703089,3184.24089,2614.6285,2764.150941,0.00240991,0.090060358,0.02675883,0.978652091,0.999951986
Ube2w,1946.968378,1788.82704,1448.378858,1648.45874,2007.005912,1548.429483,2041.665025,1928.146613,1886.668057,1519.727688,1744.083386,-0.014096917,0.118548536,-0.118912624,0.905344581,0.999951986
Ube2z,3238.18699,2639.037157,2806.703073,2674.94926,2747.675819,2635.749365,2632.982993,2253.527914,3266.671585,2745.962991,2658.035032,0.059343871,0.09751537,0.608559148,0.542816689,0.999951986
Ube3a,4558.136906,5112.546681,4301.047322,4964.812727,4583.407509,4380.541199,5073.76313,4962.58965,4678.652538,4370.222213,4859.372267,0.002880589,0.066303494,0.043445508,0.965346402,0.999951986
Ubfd1,2357.657021,1978.807619,1658.506361,2106.431434,1830.265491,1811.222878,2014.207474,1792.746007,2801.933013,1995.480183,1912.388975,-0.069370218,0.13694672,-0.506548958,0.61247133,0.999951986
Ubiad1,485.8970562,497.5233985,505.6193035,562.443918,640.4562669,592.9947609,579.5504465,665.4572415,502.4008725,556.1613672,583.7318653,-0.105367385,0.140555656,-0.749648842,0.453466226,0.999951986
Ubl3,3584.652717,3241.896323,3161.293234,3009.014222,4366.581632,4213.486662,3897.991581,3899.327527,3578.629128,2983.169165,3535.520821,-0.097151418,0.131335283,-0.739720624,0.459469531,0.999951986
Ubl5,1092.634598,853.0316114,825.5009037,827.2663243,1217.140217,1002.327223,1019.851885,1095.800253,950.0848182,905.939962,969.6573049,-0.04599681,0.128681188,-0.357447822,0.720756581,0.999951986
Ubn1,3092.840393,3843.81499,3867.659348,4302.756712,3508.388455,3789.500292,3679.311802,4318.12475,3442.192116,4299.194376,3873.194965,-0.068987404,0.097983918,-0.704068645,0.481390026,0.999951986
Ubn2,4562.362098,7429.933551,7209.061869,7311.770934,4632.603296,5654.454161,5835.710164,6403.713928,5708.325613,6968.768939,6278.634973,0.026860794,0.1602704,0.167596724,0.866900548,0.999951986
Ubp1,3013.406787,4888.708177,5040.245859,4882.207573,3215.946831,3760.192479,3499.857095,4183.773761,3555.889626,5293.584098,4124.455101,0.05229149,0.182565902,0.286425281,0.774552414,0.999951986
Ubqln2,2187.80431,1563.107539,1990.582861,1473.530178,1057.709425,1270.982181,1703.348774,1126.239149,2348.564192,1786.417114,1560.152981,0.006323367,0.215065621,0.029402037,0.976543948,0.999951986
Ubr2,5157.269103,7342.467244,7573.970792,7498.847313,6209.601586,6620.635081,6416.241237,7324.228125,5817.759467,7413.698032,7016.98534,0.008183219,0.118850713,0.06885292,0.945106694,0.999951986
Ubr3,9763.573196,8788.012544,8986.70302,9097.500004,7439.496267,8599.889423,9595.433365,9437.107348,8324.789563,7890.790675,8679.430776,0.007383822,0.085275636,0.086587704,0.93099924,0.999951986
Ubr7,1600.502651,1901.68679,1650.063738,1737.137803,2222.920756,2058.385438,1776.895785,1846.276479,1678.459492,1719.409721,1863.109887,0.005354244,0.096989318,0.055204474,0.955975565,0.999951986
Ubtd1,783.3505584,475.8919464,494.362473,481.0535454,673.2534584,648.6796066,523.6547181,545.8008921,654.4712921,546.7803321,537.346125,-0.005257314,0.153480275,-0.034254002,0.972674604,0.999951986
Ubtf,3341.28167,4203.085195,4012.122006,4198.285487,3675.107512,3429.014186,3402.775041,4309.727813,3408.082863,4134.356188,3899.960495,0.056745341,0.094490489,0.600540238,0.548146253,0.999951986
Ubtfl1,5.070230152,14.10746877,10.3187613,3.644345041,2.73309929,5.86156271,5.883760878,11.5457881,4.974266064,9.38103511,7.176577894,-0.03715824,0.547373276,-0.067884644,0.945877463,0.999951986
Ubxn1,1947.813417,1681.610277,1478.397073,1780.869943,2368.686051,2162.91664,1996.556191,2014.215215,1640.797192,1617.558482,1858.982153,-0.026892149,0.144068491,-0.186662249,0.851925457,0.999951986
Ubxn11,61.68780018,46.08439797,46.90346044,35.22866873,48.28475412,58.6156271,49.03134065,55.62970631,61.11241164,38.86428831,50.39270576,-0.146917971,0.213832114,-0.687071592,0.492037615,0.999951986
Ubxn2a,2174.283697,2829.958235,2354.553714,2711.39271,3059.249138,2838.950206,2747.71633,2768.88991,2407.544775,2158.978223,2618.615411,0.022546138,0.111163058,0.202820418,0.839275398,0.999951986
Ubxn2b,817.1520928,1248.981235,878.0327794,1075.081787,933.808924,747.3492456,861.9709686,688.5488177,1056.676234,1163.248354,993.5065098,0.132715884,0.20008427,0.663299941,0.507138474,0.999951986
Ubxn6,2107.525666,1445.5453,1520.610187,1602.297036,2122.707115,1915.754079,1871.035959,1723.471279,2004.629224,1766.314896,1757.52753,-0.076956243,0.120566332,-0.638289655,0.523285145,0.999951986
Uchl1,16797.67249,1239.576256,2997.131122,1067.793097,1397.52477,3538.430023,6660.417314,436.6407137,13372.2484,2074.548907,4334.559802,-0.150446036,0.861602283,-0.174611928,0.861384575,0.999951986
Uchl3,387.8726066,267.1014087,188.551911,284.2589132,481.9365081,317.5013135,403.0376201,400.9537323,375.2017831,175.5593713,319.0431227,-0.05602006,0.289024854,-0.19382437,0.846313405,0.999951986
Uchl4,96.33437288,132.6102064,126.6393432,125.1225131,93.83640895,93.78500337,117.6752176,155.3433308,132.1733554,95.15049897,120.5782664,-0.056447178,0.175548894,-0.321546762,0.747796081,0.999951986
Uchl5,660.8199964,624.4906174,486.8579194,575.8065165,799.8870588,683.8489829,661.9230987,601.4305984,525.1403745,485.13353,606.9361147,0.09004002,0.141381484,0.636858647,0.524216921,0.999951986
Uck1,5416.695879,3746.003207,2181.94898,3760.964082,6992.179016,5503.030458,6737.886832,7773.464244,3153.684685,3247.178296,4549.141508,-0.257435213,0.358274453,-0.718541919,0.472423211,0.999951986
Uck2,539.1344728,426.9860547,456.8397047,326.776272,526.5771298,465.0173084,431.4757977,480.7246319,529.4040311,448.9495374,428.4417268,-0.047763857,0.127938408,-0.373334775,0.708899297,0.999951986
Uckl1,1118.830787,1424.854345,1153.825127,1405.502404,1510.492874,1411.659686,1294.427393,1525.093647,1257.068095,1350.869056,1295.550695,-0.048447485,0.10298291,-0.470441989,0.638039271,0.999951986
Ucn2,5.070230152,6.583485425,6.566484461,12.1478168,2.73309929,3.907708474,5.883760878,7.347319701,3.553047189,12.06133086,6.446209333,0.031759634,0.621748051,0.051081196,0.95926082,0.999951986
Ucp1,28207.38041,13346.60595,7242.832361,16357.03533,25477.04055,17470.38766,35473.19433,26691.76286,18312.40521,5502.647166,22721.1186,-0.190870564,0.544712186,-0.350406267,0.726033824,0.999951986
Ucp3,3084.390009,1027.964224,786.101997,1226.929497,1317.353858,1541.590993,2023.033115,2719.557907,1059.518672,872.4362652,1819.96474,-0.142522971,0.433288851,-0.32893293,0.742206384,0.999951986
Ufc1,1793.171397,1267.791193,1184.781411,1225.714715,1973.297687,1357.928695,1818.082111,1795.894858,1593.186359,1161.908206,1461.761756,-0.0537108,0.180813816,-0.297050311,0.766428099,0.999951986
Ufd1l,2124.426434,1979.748117,1928.670293,2001.960209,2215.632491,2227.39383,2105.405767,2035.207557,1992.548863,2000.840774,2092.733695,-0.015255972,0.062803882,-0.242914477,0.80807165,0.999951986
Ufsp1,537.4443961,112.8597501,136.9581045,108.1155695,111.1460378,188.5469339,231.4279279,82.91975092,382.3078775,109.8921256,181.6629148,0.015590812,0.495910222,0.031438779,0.974919615,0.999951986
Ugcg,1919.927151,1754.969115,1661.320569,1452.87889,1795.646233,1678.360789,1637.646778,1960.684743,1596.739407,1389.733344,1651.365678,0.055293272,0.111089894,0.497734493,0.618671193,0.999951986
Ugp2,3575.357295,4238.824116,3609.690315,3601.827682,5499.906804,4300.433175,5738.628109,4810.39517,3698.011514,3071.618924,4019.088315,-0.074927282,0.170828396,-0.438611401,0.660943135,0.999951986
Ugt1a7c,77.74352899,84.6448126,97.55919771,77.74602754,258.7333994,223.7163101,202.9897503,100.7632416,95.22166465,89.78990748,115.7742568,-0.25598426,0.402103328,-0.636613135,0.524376867,0.999951986
Ugt8a,299.9886173,51.72738548,98.49726692,61.9538657,90.19227656,131.885161,155.9196633,15.7442565,208.2085653,120.6133086,139.0141395,-0.069975233,0.553666835,-0.126385091,0.899427103,0.999951986
Uhmk1,3526.345071,1442.723806,1499.972665,1432.227601,1520.514238,1705.714749,2381.942529,1626.906505,3292.253525,1344.168316,1857.437035,-0.135885227,0.296310122,-0.458591241,0.646527728,0.999951986
Uhrf1bp1,2843.554077,2015.487038,1924.918016,2293.507812,2158.237406,2669.941815,2081.870724,2331.19958,1874.587697,2083.929942,2094.302288,0.025312343,0.167526676,0.151094402,0.879901248,0.999951986
Uhrf2,1821.057663,2805.505289,2018.724937,2673.734478,2463.433493,2372.955971,2251.519163,2231.485955,2680.418799,2767.405357,2467.892076,-0.062709642,0.134799608,-0.465206417,0.641783644,0.999951986
