gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Unc13c,63.69664235,1.400058138,0.379707613,3.687200599,0.000226735,0.002314236,68.87524652,135.7189432,18.86078197,51.27419214,23.04188594,84.40880426
Dtymk,2614.024518,0.405703534,0.110109643,3.684541378,0.000229115,0.00233694,1908.828261,2571.699976,2670.686727,3438.969062,2176.306127,2917.656958
Cxxc5,3736.475332,-0.394330152,0.107039849,-3.683956556,0.000229641,0.00234072,4043.960903,3180.695234,4737.828432,3607.184394,3947.075061,2902.107967
Igfbp3,7093.495711,0.605391062,0.1643512,3.683520796,0.000230035,0.002342764,5081.025329,5581.006544,6799.311901,10896.2156,4737.411749,9466.00314
Poc1a,782.2184298,0.550271718,0.149392808,3.683388272,0.000230154,0.002342764,494.9178429,827.3635579,849.6782279,1086.653054,579.5034313,855.1944642
Galnt10,13911.78244,-0.415453954,0.112825729,-3.682262524,0.000231173,0.002351541,13970.85179,11844.08778,16555.05138,11869.52571,17260.67676,11970.50121
Hivep1,3303.797384,0.451708556,0.122688494,3.681751587,0.000231637,0.002354663,3474.264221,4256.876854,1881.363002,2937.021708,3108.350413,4164.908105
Pbxip1,22407.34443,-0.367356312,0.099805639,-3.680717001,0.000232579,0.002362638,25567.47544,20581.42975,25780.80288,19351.95957,24372.55485,18789.84408
Fam83d,2148.33583,0.462899974,0.125771555,3.680482249,0.000232793,0.002363214,1952.121273,2349.851703,1974.723873,2877.65159,1497.722586,2237.943955
Crispld1,73.22498347,1.455484753,0.395543517,3.679708273,0.000233501,0.002368795,47.22874047,68.72946485,31.12029026,123.2379706,36.8670175,132.1664172
Prps1l3,3807.508889,0.491941171,0.133785372,3.677092382,0.000235908,0.002391593,3616.934375,4448.275364,1937.945348,3328.324753,4100.303603,5413.269894
Eda2r,12589.84888,0.518643909,0.141080472,3.676227473,0.000236708,0.002398092,11869.17284,15428.45987,4724.625884,8605.068807,15553.27301,19358.49287
Oas3,242.4567847,0.717959825,0.195599497,3.670560692,0.000242019,0.002450238,174.1559805,270.5678933,194.2660543,328.3347391,180.8788046,306.5372365
Slfn5,2515.60795,0.612037231,0.166868879,3.667773381,0.000244672,0.002475426,2948.844483,3422.553351,1253.298962,2600.591043,1956.256116,2912.103747
Gale,1302.854831,-0.483190957,0.1318378,-3.665041109,0.000247299,0.002500318,1526.078677,1124.901241,1964.350443,1247.672009,1094.489582,859.6370328
Ttc39b,5987.341373,-0.414223821,0.113063877,-3.663626541,0.000248669,0.002512481,9101.371862,6684.157955,4089.960571,3409.284004,7474.787798,5164.48605
Arhgap18,877.0654793,0.660298301,0.180296392,3.662293483,0.000249967,0.002523895,673.0095517,886.5230972,427.1967117,944.524592,985.0406238,1346.098299
Cdk5rap2,3435.871241,0.562515229,0.153633762,3.661403728,0.000250837,0.002530975,3806.833269,4425.65554,1859.673103,3560.407938,2841.064536,4121.59306
Fam49a,2276.537131,0.613705611,0.167665152,3.660305109,0.000251915,0.002540144,2342.742314,2702.19896,849.6782279,1757.715288,2391.74776,3615.140235
Fus,942.4493977,0.530679117,0.145039154,3.658867984,0.000253332,0.002552713,1008.530396,1269.320117,645.0387435,1075.858488,678.5835409,977.3651019
Gdi1,9300.71175,-0.375410763,0.102616259,-3.65839457,0.0002538,0.002555716,11498.23044,9300.227585,11006.20932,8276.734068,8969.054101,6753.814983
Abca2,3106.838772,0.462103186,0.126355656,3.657162634,0.000255023,0.002566304,2906.535403,3640.051657,2466.990282,3191.593574,2460.873418,3974.988295
Mthfd1,4981.372058,0.394812521,0.108004526,3.655518294,0.000256663,0.002581079,3827.495843,4984.191191,5248.955623,6533.411535,3867.580555,5426.5976
Rarb,356.4767605,0.704660256,0.192952656,3.651985272,0.000260221,0.002615106,271.5652577,408.026823,237.6458529,492.0523351,305.3049887,424.2653056
Stk39,3387.919691,0.509432308,0.139537492,3.650863287,0.00026136,0.0026248,3542.155536,4219.467146,2007.730241,3522.626955,2952.817683,4082.720585
Lipg,464.3551537,0.640850413,0.175576669,3.649974774,0.000262266,0.002630374,171.2041842,234.0281778,685.5894247,1004.794256,238.4835195,452.0313596
Mirg,707.2795717,-0.594716512,0.162932829,-3.650071713,0.000262167,0.002630374,1102.987876,892.6130498,709.1654022,411.9926316,699.3212382,427.5972321
Fzr1,2324.862446,0.444781514,0.121935019,3.647692999,0.000264606,0.002652065,1758.286651,2328.971866,2384.002841,2975.702238,1781.137783,2721.073295
Hpse,603.1975164,0.622624617,0.170751269,3.64638355,0.000265957,0.00266383,359.135214,440.2165723,558.2791464,895.9490416,480.4233218,885.1818025
Oas1b,354.5105905,0.630483525,0.172951548,3.645434412,0.00026694,0.002671898,209.5775359,350.6072701,341.3801537,496.5500712,288.0235742,440.924938
Gmds,1857.96535,-0.430723374,0.118196753,-3.644121874,0.000268306,0.002683778,2340.77445,1861.785503,2138.812676,1539.125311,1907.868156,1359.426005
Slc1a4,9862.038019,-0.404158828,0.1109426,-3.642954363,0.000269527,0.002694189,12424.11054,10469.49848,10628.05064,7593.97772,10519.77302,7536.817706
Hck,281.8549798,-0.775651738,0.213048306,-3.640731786,0.000271864,0.002715746,607.0861015,446.3065249,194.2660543,99.84974259,228.1146708,115.5067848
Nop56,8252.297702,0.379429475,0.104285153,3.638384396,0.000274354,0.002738791,6130.880873,8438.064298,8565.624133,10679.42472,6876.850858,8822.941329
Marcks,39703.726,0.470122889,0.129226435,3.637977698,0.000274787,0.002741295,40569.48807,47234.54222,22955.45774,38300.02243,37642.37696,51520.46858
Maged2,19501.84405,-0.371377262,0.102210329,-3.63346117,0.000279645,0.002787898,22887.24442,18723.12422,22880.01461,16832.32778,20190.45255,15497.90072
Supt16,5332.140624,0.674262113,0.185632682,3.63223816,0.000280974,0.002799288,6171.222089,7930.858248,1704.071651,4227.871983,5231.660202,6727.159571
Hoxb2,1492.319175,-0.455480268,0.125494,-3.629498371,0.000283973,0.002827288,1939.330156,1509.438247,1670.122244,1255.767934,1553.023112,1026.233357
Marveld1,7101.209261,-0.378669699,0.104371588,-3.628091772,0.000285524,0.002840848,7963.946362,6375.31036,7770.642173,6053.952861,8351.531558,6091.872255
Gng4,37.05698633,-1.672065093,0.461077938,-3.626426154,0.000287371,0.002857332,41.32514791,11.30991194,48.09499403,14.39275569,78.34241219,28.87669619
Pdzd2,702.7966892,0.627093549,0.173002934,3.624756736,0.000289234,0.002873947,420.1390038,729.9243166,801.5832339,949.9218754,468.9023788,846.3093269
Diras2,245.7624726,-0.751243081,0.207313013,-3.623714073,0.000290403,0.002883654,364.0548745,207.0583878,237.6458529,170.9139738,327.1947803,167.7069663
Map6,9806.172697,-0.405860999,0.112012909,-3.623341309,0.000290822,0.002885905,11775.69929,9970.992362,10707.26593,7610.16957,10950.65629,7822.252742
Acot11,2332.26698,-0.408239803,0.112689645,-3.622691368,0.000291554,0.002890603,3558.882381,2565.610023,2284.983736,1746.920722,2159.024712,1678.180306
Serpinb1a,17620.93965,-0.370197375,0.102191666,-3.622578914,0.00029168,0.002890603,20352.63535,16087.91473,19275.71918,14053.62638,19935.83971,16019.90253
Ntrk2,123.268153,-0.980309464,0.270627587,-3.622356003,0.000291932,0.002891186,284.3563749,126.1490178,107.5064572,65.66694783,104.840581,51.08953942
Lrrc27,1195.631094,-0.454641846,0.125542365,-3.621421716,0.000292988,0.002899735,1455.235566,1126.641228,1509.805597,1079.456677,1177.440371,825.2071258
Mical1,9467.20085,-0.379210398,0.104757855,-3.619875535,0.000294745,0.002913274,11360.47995,9348.077213,11172.1842,8316.314146,9533.580307,7072.569283
Pdzrn3,22081.66207,-0.409657302,0.113164853,-3.62000471,0.000294598,0.002913274,28637.34357,21827.26005,20647.84107,17279.40275,26425.58689,17672.53807
Fam13c,776.2791218,-0.536722169,0.148319259,-3.618695063,0.000296092,0.002924667,1270.256332,1007.452156,501.6968005,314.8415307,947.021512,616.4063995
Tmem63a,7235.430264,-0.423048495,0.116944185,-3.617524842,0.000297434,0.002935985,8107.600448,6772.897264,8787.238321,5802.079637,7957.515308,5985.250607
Zmym1,1231.076364,0.60932658,0.168447755,3.61730306,0.000297689,0.002936569,1288.951042,1598.177556,524.3297389,1083.954413,1205.090635,1685.954801
Gm10432,67.44347048,1.243005262,0.343675516,3.616799,0.000298269,0.002938427,30.50189489,71.33944453,43.37979854,117.8406872,46.08377187,95.51522587
Zfp41,1020.175896,0.480070998,0.132731632,3.616854481,0.000298205,0.002938427,798.9528597,1055.301783,942.0960596,1262.964312,813.3785736,1248.361789
Als2cr12,29.93155613,1.967286411,0.544032175,3.61612144,0.00029905,0.00294387,7.871456746,55.67956646,14.14558648,41.3791726,14.97722586,45.53632861
Heatr1,5260.425159,0.478752412,0.132399082,3.615979855,0.000299214,0.00294387,4835.042306,6056.892839,3576.947301,6116.02162,4848.012801,6129.634088
Steap1,1696.714658,0.480964101,0.133129003,3.612767238,0.000302947,0.002978644,676.9452801,863.9032734,2247.262172,2930.724877,1315.691687,2145.760656
Adamtsl2,57.84919207,-1.394404038,0.386158358,-3.610964283,0.000305061,0.002997466,33.45369117,9.569925485,133.911552,53.97283383,80.64660078,35.54054916
Hist1h4i,522.8322879,0.608871857,0.168691835,3.60937361,0.000306937,0.003013931,305.0189489,523.735922,499.8107223,823.0857159,437.7958328,547.5465855
Map1a,8490.678481,-0.489946486,0.135769502,-3.608663803,0.000307778,0.003020212,8435.249835,7441.052061,8897.573896,5328.917793,12380.40531,8460.871984
Mrm1,1214.005356,-0.441648257,0.122398406,-3.608284397,0.000308229,0.003022654,1216.140067,898.7030024,1549.413239,1146.023172,1429.749022,1044.003632
Cpxm2,4160.100122,-0.417525404,0.115725397,-3.607897785,0.000308688,0.003025183,6479.192834,4433.485479,4030.549108,3349.913886,3835.321914,2832.137511
Bdnf,6202.394325,-0.376182339,0.104289013,-3.607113825,0.000309622,0.003032354,10392.29077,8321.485206,3741.036104,2881.249779,6821.550332,5056.75376
Elovl1,7668.603946,-0.395056813,0.109560676,-3.605826738,0.000311161,0.003045437,8049.548454,6734.617562,10023.56258,7316.917173,8073.876832,5813.101072
Zfp658,677.7982115,0.565925827,0.15702826,3.603974397,0.000313388,0.003065236,585.4395955,729.0543233,488.4942531,752.0214847,561.0699226,950.70969
Il17d,240.5752947,-0.769171854,0.213522476,-3.602299237,0.000315415,0.003083053,271.5652577,192.2685029,400.7916169,192.5031073,241.9398023,144.383481
Casp3,2531.184311,0.485981974,0.134980733,3.600380319,0.000317752,0.003103875,2513.946498,3071.076088,1755.938802,2964.008124,2092.203243,2789.933109
Tsku,4003.319799,0.391000618,0.108623535,3.599593952,0.000318714,0.00311125,2659.568448,3546.962382,4162.574582,5141.81197,3591.077923,4917.92349
Vwa1,816.5391621,-0.566411351,0.157372469,-3.599176874,0.000319226,0.003114218,1208.26861,717.7444114,1049.602517,654.8703838,690.1044838,578.644566
Ggct,1003.241332,0.526923845,0.146442241,3.598168411,0.000320466,0.003124284,778.2902857,946.5526298,1007.165757,1495.047497,673.9751637,1118.416656
Ppat,1840.911063,0.429720235,0.119438667,3.597831791,0.000320881,0.003126298,1547.725183,1972.274643,1423.989039,2076.155008,1738.510294,2286.81221
Dner,43.90767411,-1.7199428,0.478340543,-3.595645037,0.000323589,0.00314859,102.3289377,46.9796342,62.24058051,10.79456677,31.10654602,9.995779451
Nov,32306.98447,-0.516442177,0.143627296,-3.59571049,0.000323507,0.00314859,28576.33978,19677.50678,27180.2729,24191.52367,60484.95059,33731.31308
Medag,10425.35406,0.424859437,0.118182874,3.594932334,0.000324476,0.003155176,6589.393228,8948.750322,8228.016136,12479.41873,12096.99012,14209.55581
Mxra8,28171.38545,-0.356030203,0.099099279,-3.592661896,0.000327317,0.003180743,30525.50926,24372.86022,34579.35767,26072.47693,29838.09019,23640.0184
Stc1,322.9685662,0.716703706,0.199513736,3.592252443,0.000327832,0.003183684,33.45369117,67.85947162,505.4689569,783.5056378,215.4416335,332.0820062
Acss2,2567.418492,-0.466807415,0.129991491,-3.59106133,0.000329334,0.003194136,2755.009861,2001.854413,4249.334179,2655.463424,2036.902717,1705.94636
Cd59a,1729.545857,-0.433745812,0.12077958,-3.591218085,0.000329136,0.003194136,2286.658185,1835.685707,1940.774465,1373.608621,1716.620502,1223.927662
Cbx2,932.2427514,0.500144807,0.139283118,3.590850162,0.000329601,0.003194661,576.5842066,879.5631514,910.0327302,1137.927247,839.8767424,1249.472431
Il18bp,299.3314235,0.709458573,0.197588865,3.590579736,0.000329943,0.003195913,219.4168568,299.2776697,274.4243777,445.2758791,186.6392761,370.9544819
Erlin1,1996.958992,0.473863044,0.131990878,3.590119647,0.000330526,0.003199494,1806.499323,2226.312665,1411.729531,2299.242721,1814.548518,2423.421196
Elf2,5916.95104,0.38472386,0.107202944,3.588743405,0.000332276,0.003214355,5322.088692,6511.899296,4645.4106,6431.762698,5441.341364,7149.203592
Dnahc11,56.6793702,-1.427603728,0.397867944,-3.588134578,0.000333052,0.003219792,80.68243164,35.66972226,34.89244665,16.19185015,137.0992213,35.54054916
Pdlim7,13002.2086,-0.419692214,0.116976376,-3.587837381,0.000333432,0.003221388,14227.65807,12068.54603,15129.17626,11286.6191,15241.05545,10060.1967
Pim1,1780.76659,0.419626284,0.11696348,3.587669277,0.000333647,0.003221391,907.1853899,1166.660916,2062.426509,2751.714978,1586.433847,2210.177901
Arl4d,329.4315159,-0.912692849,0.254456158,-3.586837342,0.000334713,0.003229603,514.5964847,307.1076088,450.7726892,143.0280096,314.521743,246.5625598
Ppp1r3c,514.9866487,-0.685514422,0.19115218,-3.586223403,0.000335502,0.003235132,312.8904056,160.0787536,953.4125288,526.2351298,617.5225431,519.7805315
5830418K08Rik,1868.496261,0.68740866,0.191696033,3.585930536,0.000335878,0.003236685,2388.987122,2939.70711,365.8991703,915.7390806,1923.997476,2676.647609
Tgm1,46.03682207,1.627723837,0.454106477,3.58445413,0.000337784,0.003251142,13.7750493,31.31975613,40.55068124,103.4479315,13.82513156,73.30238264
Vipr2,381.5004442,-0.717149783,0.200073453,-3.584432482,0.000337812,0.003251142,892.4264085,414.1167755,354.5827011,250.0741301,221.202105,156.6005447
Mlph,151.5202006,1.040428539,0.290378317,3.583010431,0.000339657,0.003266804,152.5094744,200.098442,71.6709715,204.1972213,82.95078937,197.6943047
Atp8b2,19102.31299,-0.363008133,0.101330086,-3.5824319,0.00034041,0.003271952,20588.77905,16881.34856,22341.53929,16795.44634,21562.59686,16444.16784
Fam213b,885.4202527,-0.485331112,0.135521431,-3.581213022,0.000342003,0.003285152,986.8838895,750.804154,1257.071119,828.4829993,861.7665341,627.5128211
Tmem198b,2165.457873,-0.433994166,0.121254549,-3.579199046,0.000344649,0.003308453,2576.918152,2091.463715,2788.566615,1872.857334,2100.267903,1562.673521
Prl2c2,114.3950361,1.113593682,0.311160127,3.578844415,0.000345117,0.003309222,37.38941954,90.4792955,110.3355745,160.119407,72.5819407,215.4645793
Tube1,256.0012595,0.746802106,0.208673651,3.578804049,0.00034517,0.003309222,186.9470977,355.8272294,218.7850709,294.1519444,168.2057673,312.0904473
Galnt18,10656.82579,-0.590996668,0.165147674,-3.578595175,0.000345446,0.003309753,8449.024884,7093.924764,19031.47205,8898.321204,11735.23251,8732.979314
Fgf2,714.0878214,-0.552488966,0.154411119,-3.578038738,0.000346182,0.003314689,1417.846146,1012.672115,333.8358409,256.3709607,799.553442,464.2484234
Hn1,12228.95278,0.389660549,0.108929568,3.577178861,0.000347323,0.003323487,8686.152519,12493.97272,13215.74993,15992.15066,10027.82876,12957.8621
Sertad1,3782.590168,-0.436184982,0.121994738,-3.575440942,0.000349638,0.003343512,3866.853126,3276.394489,5473.398929,3628.773528,3752.371125,2697.74981
Chd3,27782.68042,-0.350559044,0.098086295,-3.573985996,0.000351588,0.003360014,38423.53217,30287.07417,26674.80395,21186.13637,28310.41316,21814.12269
Fnbp1l,1797.077521,0.55333633,0.154946491,3.571144642,0.000355425,0.003394519,2291.577845,2855.317768,469.6334711,907.6431556,1823.765272,2434.527617
C4bp,268.8689477,0.850365827,0.238181026,3.570250085,0.000356641,0.003399641,36.40548745,42.62966807,298.0003552,556.8197357,206.2248791,473.1335607
Chmp2a,6233.684911,-0.401417114,0.112427011,-3.570468597,0.000356343,0.003399641,6429.012297,5374.81815,8160.117321,6099.82977,6692.515771,4645.816161
Gemin4,2454.802902,0.450062297,0.126054427,3.570380713,0.000356463,0.003399641,1636.279071,2358.551636,2717.838682,3216.780896,1921.693287,2877.67384
Dusp1,8666.89269,-0.449880488,0.126079625,-3.568225148,0.000359408,0.003423842,8999.042924,7407.122326,11897.38127,7269.24117,9228.275318,7200.293131
Ramp1,581.7470763,-0.743720305,0.208441668,-3.568002086,0.000359714,0.003424583,1118.73079,972.6524266,430.025829,232.0831855,511.5298678,225.4603587
Tmtc1,3353.323943,-0.536910219,0.150499646,-3.567518139,0.000360378,0.003428737,6759.61348,4519.614809,1892.679471,1680.354227,3392.917704,1874.763968
Il1r2,60.78330593,1.390731828,0.39014086,3.564691553,0.000364284,0.003463702,18.69470977,33.05974259,52.81018953,144.8271041,25.34607453,89.96201506
Zfp599,250.2466563,0.779697777,0.218746472,3.564390189,0.000364703,0.003465488,259.7580726,357.5672159,64.12665871,140.329368,246.5481795,433.1504429
Mamld1,582.4817234,0.528288728,0.148225101,3.564097606,0.00036511,0.003467159,540.1787192,828.2335511,482.8360185,691.7518203,403.2330039,548.6572277
Npy6r,27.08877565,-2.416525443,0.678206413,-3.563112049,0.000366484,0.003478006,68.87524652,24.35981033,7.544312789,0.89954723,55.30052625,5.553210806
Zfp101,490.4066416,0.592018257,0.166224994,3.56154778,0.000368675,0.003496586,584.4556634,773.4239779,165.0318423,286.0560193,449.3167758,684.1555713
Rnf150,5591.282527,0.59514709,0.167133554,3.560907283,0.000369576,0.003502913,6233.20981,7133.074459,3030.927663,6395.780809,4424.0421,6330.660319
Mre11a,2343.592238,0.508766589,0.142901265,3.560266511,0.000370479,0.003509256,2192.200704,2874.457618,1407.957374,2510.63632,2271.929953,2804.371457
Sipa1l1,15909.04638,-0.369708583,0.103880855,-3.558967455,0.000372316,0.003524432,19822.29595,16201.01385,14607.67564,10578.67543,19205.41193,15039.20551
Trim25,2594.862477,0.431519891,0.121309366,3.557185295,0.00037485,0.003546183,1624.471886,2459.47085,2871.554055,3555.910202,2188.979164,2868.788703
Zc3h12a,1009.911918,0.635810044,0.178777218,3.556437739,0.000375918,0.003554043,660.2184345,926.5427856,918.5200821,1138.826794,763.8385188,1651.524894
1190002F15Rik,312.7975327,0.648521226,0.182605852,3.551481062,0.00038307,0.00361938,258.7741405,369.747121,293.2851597,501.0478074,176.2704274,277.6605403
Arhgef7,6664.872093,-0.402292873,0.113377781,-3.548251412,0.000387798,0.003661749,7754.368826,5547.946802,7325.527719,6218.570004,7671.795923,5471.023286
Car8,1032.358826,-0.69498994,0.195985819,-3.546123603,0.000390943,0.003689123,203.6739433,177.4786181,1961.521325,837.4784716,1813.396423,1200.604176
Thy1,17596.55304,-0.373949439,0.105493429,-3.544765233,0.000392963,0.003705855,17754.07069,14877.75416,23702.34471,17296.49415,18241.109,13707.54555
Colec10,55.06289292,-1.448370521,0.408633575,-3.544423686,0.000393472,0.003708329,94.45748095,38.27970194,33.00636845,17.09139738,118.6657126,28.87669619
Mapk11,1526.487704,0.433113808,0.122294877,3.541553162,0.000397779,0.003746561,1109.875401,1578.167712,1686.153908,2329.827327,1091.033299,1363.868574
Riok3,10316.03178,0.473098273,0.133606039,3.540994675,0.000398622,0.003752145,10156.14707,12202.52499,6126.925024,10557.0863,9965.615668,12887.89164
Pea15a,30833.47726,-0.363857733,0.102848817,-3.537792114,0.000403488,0.003794209,35463.86444,29591.07959,36604.06262,27344.43671,31947.57485,24049.84536
